wc_ratio,additive_type,additive_pct,plastic_type,replacement_pct,particle_size_mm,curing_temp_c,curing_days,compressive_strength_mpa,flexural_strength_mpa,split_tensile_mpa,density_kgm3,water_absorption_pct,thermal_conductivity_wm,durability_index,source_doi,study_type,mix_id
0.434,silica_fume,13.5,PP,36.7,4.62,36.7,55.5,15.55,2.41,1.45,2080.9,3.77,0.745,39.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01803
0.389,none,0.0,PP,20.83,5.56,71.0,55.7,15.93,2.63,1.36,2202.1,3.14,0.96,30.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01804
0.524,none,0.0,PP,7.54,8.12,27.6,13.7,13.6,2.42,1.39,2241.2,4.05,1.206,29.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01805
0.425,ggbs,28.7,PP,30.22,6.5,71.6,7.1,5.5,1.42,0.42,2132.9,3.69,0.902,29.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01806
0.35,fly_ash,16.4,PP,20.74,4.61,52.0,28.0,14.23,2.45,1.15,2235.4,2.58,0.999,41.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01807
0.583,silica_fume,8.6,PP,5.08,8.17,22.0,89.9,39.18,4.2,4.21,2334.3,4.03,1.306,55.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01808
0.441,none,0.0,PP,9.12,10.9,28.4,56.2,36.47,3.28,3.8,2227.4,3.7,1.207,51.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01809
0.574,ggbs,19.5,PP,9.04,9.18,28.0,89.6,33.95,4.17,3.12,2246.0,4.19,1.189,47.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01810
0.364,ggbs,17.8,PP,29.96,10.11,25.3,28.2,12.56,2.13,1.3,2166.5,3.07,0.7,44.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01811
0.52,ggbs,18.6,PP,14.64,11.38,19.5,28.3,13.48,2.16,1.04,2262.8,3.66,1.109,34.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01812
0.481,silica_fume,7.4,PP,34.17,4.97,78.1,7.2,5.0,1.43,0.47,2110.8,3.88,0.85,25.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01813
0.418,silica_fume,5.2,PP,15.61,10.57,21.0,27.8,15.2,2.26,1.59,2243.4,2.47,1.161,41.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01814
0.526,fly_ash,16.7,PP,19.39,9.71,68.6,28.3,9.1,1.94,0.81,2185.2,4.26,1.038,32.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01815
0.523,silica_fume,19.8,PP,23.43,5.26,64.9,55.6,13.32,2.48,1.12,2168.7,3.72,0.954,36.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01816
0.467,none,0.0,PP,36.76,14.56,27.1,7.4,5.2,1.33,0.44,2082.6,5.3,0.679,14.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01817
0.448,ggbs,27.8,PP,32.53,13.7,18.6,14.3,7.1,1.61,0.69,2071.1,4.09,0.665,30.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01818
0.487,ggbs,25.8,PP,39.2,11.45,42.0,7.5,5.46,1.24,0.46,2098.1,4.55,0.586,27.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01819
0.543,none,0.0,PP,31.16,14.07,20.8,14.4,6.43,1.47,0.7,2101.2,5.95,0.747,18.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01820
0.404,fly_ash,13.9,PP,11.94,14.76,27.0,6.9,8.55,1.65,0.82,2291.9,3.45,0.994,32.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01821
0.462,fly_ash,11.1,PP,35.99,9.3,65.5,27.6,10.81,1.94,0.86,2092.4,4.55,0.684,23.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01822
0.358,fly_ash,17.5,PP,26.5,18.74,27.7,55.6,16.79,2.41,1.4,2126.6,2.84,0.825,37.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01823
0.452,none,0.0,PP,4.84,11.7,25.5,6.8,10.3,2.42,0.91,2311.7,3.27,1.271,27.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01824
0.497,none,0.0,PP,33.12,7.84,43.8,89.6,13.25,2.49,1.37,2142.1,4.89,0.754,22.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01825
0.449,silica_fume,12.7,PP,30.69,7.01,77.1,56.2,17.2,2.55,1.84,2145.0,3.15,0.796,41.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01826
0.447,none,0.0,PP,38.11,12.65,25.8,28.3,10.56,1.74,1.14,2077.5,5.19,0.658,23.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01827
0.436,none,0.0,PP,20.69,12.16,47.8,28.3,11.15,2.1,1.18,2185.5,3.91,1.006,27.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01828
0.62,silica_fume,11.3,PP,1.25,11.92,29.1,89.6,41.31,4.42,4.37,2308.6,4.2,1.32,58.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01829
0.518,ggbs,18.2,HDPE,25.73,1.0,47.9,89.8,18.67,2.94,1.94,2184.5,4.3,0.969,32.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01830
0.455,silica_fume,19.5,HDPE,27.52,10.43,26.0,28.4,12.39,2.2,0.97,2201.2,2.98,1.076,36.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01831
0.499,ggbs,18.2,HDPE,1.2,1.28,27.8,7.3,14.56,2.43,1.27,2351.3,2.94,1.4,38.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01832
0.518,silica_fume,9.1,HDPE,4.06,13.58,31.3,28.0,30.79,4.28,3.01,2329.4,3.26,1.335,51.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01833
0.35,ggbs,13.6,HDPE,24.67,2.51,22.0,14.4,9.12,1.73,0.92,2189.5,2.32,1.096,38.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01834
0.423,none,0.0,HDPE,28.19,3.3,27.0,56.2,13.84,2.34,1.08,2201.9,3.45,0.975,29.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01835
0.426,silica_fume,15.5,HDPE,27.71,7.93,24.8,28.3,12.09,2.4,1.19,2130.8,2.93,0.984,36.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01836
0.553,none,0.0,HDPE,32.14,4.09,65.9,90.0,16.67,2.88,1.63,2181.5,5.64,0.918,24.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01837
0.454,none,0.0,HDPE,18.14,1.48,24.7,27.7,9.91,1.94,0.94,2260.5,3.64,1.112,31.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01838
0.516,silica_fume,6.4,HDPE,5.42,2.9,24.3,55.9,37.32,3.64,2.93,2302.0,2.9,1.367,58.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01839
0.521,ggbs,18.0,HDPE,7.73,6.54,25.2,13.5,15.58,2.83,1.61,2311.1,3.46,1.221,40.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01840
0.35,none,0.0,HDPE,39.02,1.24,44.2,90.0,22.49,3.17,2.27,2139.3,3.4,0.826,42.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01841
0.388,fly_ash,16.2,HDPE,4.96,11.49,31.1,14.0,22.82,3.3,2.05,2334.1,2.57,1.229,46.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01842
0.568,none,0.0,HDPE,17.61,16.75,39.8,7.2,5.0,1.23,0.4,2256.0,5.13,1.182,13.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01843
0.588,silica_fume,10.9,HDPE,0.54,19.54,19.3,28.5,26.52,3.61,2.51,2300.1,3.34,1.395,46.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01844
0.566,ggbs,18.4,HDPE,27.12,2.33,26.5,6.7,5.68,1.46,0.61,2163.8,4.41,1.054,22.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01845
0.484,ggbs,26.1,HDPE,31.57,1.54,19.1,27.9,11.58,2.08,1.23,2131.8,4.18,0.976,35.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01846
0.38,none,0.0,HDPE,7.41,3.02,21.1,28.1,26.75,3.33,2.5,2294.8,2.32,1.238,49.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01847
0.501,silica_fume,8.6,HDPE,10.01,16.63,26.4,89.7,38.45,4.61,3.45,2266.1,3.07,1.322,56.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01848
0.513,silica_fume,6.6,HDPE,28.89,8.78,36.8,13.9,6.77,1.67,0.61,2129.8,4.5,1.081,27.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01849
0.368,fly_ash,29.8,HDPE,8.43,17.35,31.1,90.0,50.01,4.75,4.15,2276.1,2.41,1.272,71.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01850
0.54,none,0.0,HDPE,11.19,1.84,28.5,28.0,18.74,2.76,2.0,2240.0,4.66,1.204,32.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01851
0.459,ggbs,14.7,HDPE,38.37,1.24,49.1,28.4,11.59,2.19,0.88,2085.5,3.97,0.807,31.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01852
0.39,ggbs,19.2,HDPE,32.27,13.34,22.2,28.2,12.72,2.2,1.33,2129.8,3.64,0.929,38.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01853
0.535,fly_ash,24.2,HDPE,11.2,1.19,59.9,7.4,10.38,1.99,1.11,2298.4,3.87,1.141,33.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01854
0.427,none,0.0,HDPE,4.11,15.43,24.5,27.7,29.85,3.46,2.86,2294.9,3.12,1.332,46.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01855
0.533,fly_ash,18.2,HDPE,31.1,4.43,23.9,55.7,14.14,2.46,1.43,2162.4,4.93,0.895,27.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01856
0.393,silica_fume,15.6,HDPE,11.75,13.49,27.5,28.5,26.37,3.61,2.42,2345.9,1.99,1.209,58.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01857
0.407,silica_fume,6.4,HDPE,28.68,7.18,40.1,14.5,9.05,1.74,0.97,2149.5,2.76,0.952,31.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01858
0.439,silica_fume,9.0,HDPE,20.57,1.74,22.9,7.3,5.0,1.32,0.48,2184.0,2.77,1.101,33.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01859
0.447,silica_fume,15.7,HDPE,26.02,1.7,21.8,28.1,11.05,2.4,1.09,2168.5,2.94,1.095,34.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01860
0.496,ggbs,12.8,HDPE,4.7,8.53,25.4,56.1,39.14,4.69,3.0,2336.5,3.35,1.245,58.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01861
0.45,silica_fume,7.0,HDPE,22.46,1.68,21.1,89.9,18.73,2.83,1.74,2245.7,3.01,1.032,43.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01862
0.468,ggbs,24.7,HDPE,19.77,8.15,28.2,27.6,11.69,2.29,1.16,2198.9,3.62,1.111,28.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01863
0.35,none,0.0,HDPE,33.04,2.24,45.7,13.9,8.86,1.94,0.94,2132.7,3.44,0.928,30.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01864
0.413,ggbs,19.5,HDPE,16.46,1.81,47.4,55.9,17.71,3.2,1.77,2274.6,2.43,1.151,45.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01865
0.478,ggbs,27.7,HDPE,31.64,4.16,24.9,56.4,16.79,2.67,1.35,2111.6,3.87,0.915,36.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01866
0.415,ggbs,24.1,HDPE,34.6,1.54,22.4,3.5,5.0,1.45,0.5,2110.1,3.86,0.862,27.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01867
0.504,fly_ash,27.3,HDPE,12.14,7.27,33.6,28.1,21.26,2.8,2.19,2251.3,4.1,1.146,40.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01868
0.448,silica_fume,10.4,HDPE,3.54,8.96,67.4,6.9,17.46,2.46,1.92,2357.7,2.21,1.326,47.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01869
0.355,silica_fume,7.1,HDPE,2.98,2.36,33.2,27.5,41.2,4.04,3.36,2370.1,1.61,1.308,69.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01870
0.442,fly_ash,12.8,HDPE,2.56,12.34,32.3,13.5,20.91,2.88,1.87,2361.0,2.9,1.28,48.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01871
0.556,fly_ash,25.7,HDPE,23.29,18.39,51.9,56.1,15.97,2.61,1.23,2173.7,4.8,1.027,27.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01872
0.484,none,0.0,HDPE,16.11,16.25,71.1,55.6,16.95,2.74,1.72,2271.9,3.99,1.115,35.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01873
0.497,silica_fume,6.5,HDPE,30.35,10.86,29.2,7.2,5.53,1.45,0.54,2120.6,3.3,1.022,32.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01874
0.493,fly_ash,20.5,HDPE,19.11,9.44,28.9,7.3,5.07,1.19,0.39,2230.0,3.57,1.044,23.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01875
0.561,none,0.0,HDPE,34.54,3.84,74.4,28.5,9.82,2.06,0.97,2088.4,5.62,0.898,22.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01876
0.396,ggbs,12.8,HDPE,22.51,5.28,28.2,6.9,5.76,1.59,0.51,2166.8,2.88,1.052,31.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01877
0.445,none,0.0,HDPE,9.33,8.17,65.8,13.9,17.23,2.64,1.63,2285.5,3.57,1.226,38.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01878
0.511,none,0.0,HDPE,36.33,9.36,22.0,28.4,9.73,2.05,1.03,2120.2,5.08,0.851,20.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01879
0.508,ggbs,27.2,HDPE,22.22,3.02,23.1,89.7,16.04,3.1,1.67,2215.8,3.77,1.085,42.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01880
0.399,fly_ash,17.2,HDPE,38.8,3.85,22.7,89.6,21.22,2.92,2.19,2143.7,3.5,0.797,40.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01881
0.418,silica_fume,9.5,HDPE,2.52,7.6,29.5,90.0,54.84,5.89,5.19,2355.2,1.9,1.33,75.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01882
0.561,silica_fume,19.7,HDPE,21.03,1.78,49.2,28.2,10.01,2.01,0.91,2234.1,3.72,1.147,32.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01883
0.415,fly_ash,11.3,HDPE,30.41,1.05,27.0,14.1,8.42,1.89,0.91,2157.3,3.43,0.872,28.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01884
0.55,fly_ash,23.2,HDPE,31.13,2.66,28.1,27.7,10.53,1.91,1.03,2106.8,5.08,0.931,23.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01885
0.512,fly_ash,26.4,HDPE,24.28,8.04,23.5,14.4,6.52,1.55,0.54,2175.0,4.4,1.036,26.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01886
0.412,none,0.0,HDPE,32.52,1.37,19.7,56.4,15.27,2.61,1.35,2136.1,3.8,0.925,30.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01887
0.49,fly_ash,13.5,HDPE,32.78,11.71,19.4,28.4,8.76,1.74,0.87,2089.9,4.61,0.887,26.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01888
0.423,fly_ash,16.3,HDPE,2.25,1.13,24.6,27.7,36.83,4.39,3.36,2303.3,2.79,1.3,59.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01889
0.443,none,0.0,HDPE,30.54,1.71,28.4,13.9,6.57,1.74,0.64,2106.6,3.75,0.898,29.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01890
0.527,fly_ash,10.0,HDPE,34.37,3.3,28.2,28.1,10.6,1.81,1.14,2117.3,4.8,0.879,29.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01891
0.414,none,0.0,HDPE,13.95,6.73,20.1,13.6,11.61,2.32,1.21,2254.9,2.97,1.228,35.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01892
0.407,ggbs,24.0,HDPE,35.63,13.4,30.0,55.5,18.35,3.06,1.98,2126.7,3.14,0.878,43.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01893
0.497,none,0.0,HDPE,39.82,10.62,45.6,89.9,16.61,2.87,1.4,2081.7,5.18,0.849,32.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01894
0.429,none,0.0,HDPE,21.0,4.88,25.0,27.9,11.18,1.87,1.04,2241.6,3.9,1.102,28.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01895
0.386,silica_fume,12.0,HDPE,14.61,1.61,43.0,27.8,19.65,2.9,1.66,2234.6,2.43,1.263,45.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01896
0.521,none,0.0,HDPE,17.39,2.65,35.4,28.4,9.54,1.97,0.99,2232.1,4.43,1.173,23.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01897
0.472,ggbs,25.3,HDPE,20.97,1.08,20.2,28.2,12.84,2.36,1.0,2204.7,3.38,1.089,34.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01898
0.486,silica_fume,6.8,HDPE,20.25,2.31,19.5,56.1,15.99,2.32,1.36,2214.0,3.01,1.159,39.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01899
0.5,silica_fume,5.0,HDPE,35.18,7.39,37.2,56.2,15.17,2.41,1.45,2118.5,3.56,0.931,43.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01900
0.395,ggbs,28.2,HDPE,5.86,1.37,39.4,27.8,34.08,4.53,3.68,2295.2,2.26,1.254,59.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01901
0.516,silica_fume,5.6,HDPE,36.79,2.07,19.5,14.1,7.56,1.69,0.71,2116.6,3.86,0.898,32.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01902
0.513,none,0.0,HDPE,18.88,18.34,20.7,13.7,5.66,1.56,0.44,2236.3,4.8,1.17,20.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01903
0.561,none,0.0,HDPE,31.27,15.54,22.6,28.4,9.23,1.88,0.86,2130.5,5.2,0.967,21.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01904
0.486,none,0.0,HDPE,12.48,1.55,26.1,14.5,12.64,2.14,1.05,2250.7,4.13,1.195,30.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01905
0.526,none,0.0,HDPE,29.43,3.01,24.3,27.5,9.3,2.0,0.75,2147.5,4.38,0.967,23.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01906
0.583,none,0.0,HDPE,19.67,2.7,21.2,14.3,5.58,1.38,0.56,2238.8,5.26,1.111,19.0,PlastiCreteAI_M1_Final_2000,experimental,mix_01907
0.374,ggbs,29.6,HDPE,16.35,9.92,20.1,14.2,11.83,2.01,1.12,2246.3,2.54,1.146,41.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01908
0.421,silica_fume,17.5,HDPE,21.06,8.11,25.8,90.0,21.4,2.99,1.9,2194.6,2.72,1.118,45.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01909
0.479,ggbs,13.4,HDPE,36.95,2.16,36.3,27.9,10.36,2.14,0.82,2123.6,3.93,0.814,37.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01910
0.451,ggbs,19.2,HDPE,18.81,17.05,22.9,89.6,19.43,2.78,1.52,2233.8,3.61,1.118,39.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01911
0.35,none,0.0,HDPE,2.29,1.57,23.3,27.9,37.8,3.97,3.34,2363.9,2.21,1.279,58.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01912
0.35,fly_ash,24.7,HDPE,0.59,3.25,29.5,90.0,69.21,6.46,6.18,2330.5,1.81,1.31,69.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01913
0.379,fly_ash,19.9,HDPE,11.11,11.67,24.1,13.8,19.23,2.83,1.58,2311.7,2.42,1.138,44.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01914
0.464,none,0.0,HDPE,18.94,8.16,22.9,13.8,6.76,1.5,0.69,2256.7,3.46,1.197,22.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01915
0.424,fly_ash,18.8,HDPE,27.94,8.08,27.7,56.1,17.07,2.82,1.79,2190.9,3.29,0.908,37.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01916
0.448,ggbs,22.5,HDPE,30.2,2.36,42.0,14.3,8.55,1.89,0.74,2219.7,3.7,0.898,29.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01917
0.424,ggbs,11.7,HDPE,9.83,5.38,22.8,28.2,28.1,3.36,2.53,2297.5,2.69,1.27,55.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01918
0.519,fly_ash,23.8,HDPE,39.2,8.51,41.9,56.4,14.77,2.5,1.32,2050.9,5.2,0.884,23.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01919
0.458,ggbs,15.2,HDPE,1.54,10.88,22.2,27.9,30.36,3.77,2.95,2332.3,2.62,1.393,55.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01920
0.434,ggbs,23.9,HDPE,5.27,6.63,25.0,28.0,26.32,4.21,2.13,2313.6,2.65,1.221,49.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01921
0.502,fly_ash,21.0,HDPE,24.43,6.21,25.1,7.0,5.0,1.3,0.43,2160.5,4.16,1.055,24.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01922
0.517,none,0.0,HDPE,19.01,1.08,26.8,7.0,5.76,1.36,0.53,2192.2,4.34,1.136,23.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01923
0.533,none,0.0,HDPE,34.03,2.19,23.2,13.7,6.25,1.45,0.58,2102.7,5.12,0.891,22.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01924
0.393,none,0.0,HDPE,12.96,8.68,52.2,7.5,10.04,2.03,0.78,2232.2,3.15,1.181,31.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01925
0.411,none,0.0,HDPE,7.47,1.66,79.0,3.5,7.47,1.86,0.74,2228.3,2.82,1.259,26.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01926
0.509,none,0.0,HDPE,25.5,5.67,35.5,14.0,6.94,1.7,0.55,2166.9,4.64,1.007,20.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01927
0.479,none,0.0,HDPE,36.57,2.19,76.9,28.3,11.21,2.15,1.02,2088.1,4.99,0.817,23.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01928
0.407,ggbs,24.0,HDPE,17.55,17.42,29.3,28.3,11.54,2.01,0.91,2233.6,3.04,1.175,40.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01929
0.508,fly_ash,18.2,HDPE,20.47,1.98,19.6,89.5,17.71,2.84,1.77,2226.1,4.12,1.123,35.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01930
0.597,fly_ash,26.7,HDPE,34.4,4.89,26.2,14.3,6.66,1.54,0.55,2136.3,5.45,0.902,18.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01931
0.483,none,0.0,HDPE,1.39,2.06,27.5,14.1,20.48,2.86,2.22,2336.8,3.64,1.355,39.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01932
0.466,none,0.0,HDPE,25.66,3.15,48.6,28.0,11.21,2.12,1.16,2202.3,4.67,0.984,27.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01933
0.426,none,0.0,HDPE,26.77,6.71,21.8,27.6,10.59,2.26,0.97,2175.2,3.62,1.035,31.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01934
0.401,fly_ash,29.5,HDPE,19.12,7.72,38.4,89.8,21.39,3.28,2.09,2166.1,2.9,1.057,38.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01935
0.464,none,0.0,HDPE,36.18,7.96,30.3,90.0,17.47,2.43,1.47,2116.7,4.92,0.976,29.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01936
0.538,silica_fume,5.2,HDPE,38.12,2.16,25.6,14.1,7.65,1.56,0.69,2096.2,3.99,0.843,29.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01937
0.442,none,0.0,HDPE,38.49,19.09,26.0,90.0,16.52,2.88,1.35,2107.9,4.38,0.788,31.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01938
0.6,none,0.0,HDPE,3.89,12.53,27.8,3.4,5.75,1.51,0.54,2300.5,4.95,1.388,24.2,PlastiCreteAI_M1_Final_2000,experimental,mix_01939
0.405,silica_fume,14.7,HDPE,11.35,1.57,23.0,7.5,11.81,2.12,1.02,2271.7,2.69,1.28,40.5,PlastiCreteAI_M1_Final_2000,experimental,mix_01940
0.471,ggbs,28.8,HDPE,12.29,19.95,24.3,28.4,21.91,3.32,2.09,2262.6,3.23,1.165,43.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01941
0.537,silica_fume,11.9,HDPE,31.72,7.48,24.9,56.5,14.84,2.39,1.55,2116.8,3.78,1.005,31.7,PlastiCreteAI_M1_Final_2000,experimental,mix_01942
0.52,fly_ash,19.4,HDPE,0.7,1.12,25.8,56.0,40.06,4.36,3.16,2282.8,3.47,1.396,57.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01943
0.43,ggbs,11.0,HDPE,15.77,1.12,19.1,27.6,13.35,2.51,1.31,2268.7,3.4,1.086,36.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01944
0.466,none,0.0,HDPE,3.51,14.85,23.8,27.8,28.98,3.76,2.73,2348.8,2.74,1.37,42.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01945
0.47,none,0.0,HDPE,29.91,1.48,20.9,90.0,16.95,2.51,1.68,2174.9,4.74,0.971,33.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01946
0.456,silica_fume,14.6,HDPE,38.1,4.94,21.7,56.0,13.93,2.58,1.43,2054.6,3.13,0.911,37.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01947
0.575,none,0.0,HDPE,13.61,1.02,24.8,6.7,6.53,1.46,0.65,2201.4,4.37,1.19,20.8,PlastiCreteAI_M1_Final_2000,experimental,mix_01948
0.403,silica_fume,13.3,HDPE,33.82,3.75,20.1,7.2,5.64,1.35,0.46,2135.2,3.12,1.04,34.1,PlastiCreteAI_M1_Final_2000,experimental,mix_01949
0.466,silica_fume,11.4,HDPE,13.86,7.91,23.3,14.0,13.4,1.98,1.24,2240.6,2.88,1.233,40.4,PlastiCreteAI_M1_Final_2000,experimental,mix_01950
0.469,silica_fume,5.9,HDPE,0.05,7.89,22.8,90.0,54.55,5.11,5.32,2426.3,2.39,1.44,72.9,PlastiCreteAI_M1_Final_2000,experimental,mix_01951
0.358,fly_ash,15.4,HDPE,0.28,4.12,64.6,7.1,20.32,3.22,2.13,2363.4,1.67,1.332,46.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01952
0.463,none,0.0,HDPE,35.66,1.57,26.9,27.8,9.56,2.08,0.98,2089.4,4.58,0.865,20.6,PlastiCreteAI_M1_Final_2000,experimental,mix_01953
0.512,fly_ash,13.5,HDPE,26.84,4.84,29.4,28.5,10.09,2.15,1.01,2155.3,4.14,0.973,29.3,PlastiCreteAI_M1_Final_2000,experimental,mix_01954
